,Oil Temparature,Oil Humidity,Tool Current Flow,FBC,Pressure Set Point,Production Count,Spoilage Count,Speed,Maintenance Faults,time_stamp
166,4.0,429.0,11.499229718351394,98.74783565830543,40194.75478173318,3175.7928079896074,3244.668754439592,70.80639967354834,1.8378913517820608,2023-04-18 02:11:07.400629
167,4.0,429.0,25.26302670176518,90.72088992911785,54304.49051375281,2513.870475192224,3587.2156004861677,74.86595737875605,9.6974756264136,2023-04-18 03:11:07.400629
168,4.0,429.0,13.449682462677767,98.92453423429825,49782.16431220349,2642.1901769205797,3796.242478018592,71.14458433344605,4.743541643038949,2023-04-18 04:11:07.400629
169,4.0,429.0,4.911047831837343,93.16630120005755,46310.82422475401,3216.266398343395,3982.516383800648,72.7263871438061,6.877521995043245,2023-04-18 05:11:07.400629
170,4.0,429.0,63.788378519737364,87.51674203984192,48884.370598812086,4196.206806786398,4156.1608427656865,71.84383586080497,4.437160974256386,2023-04-18 06:11:07.400629
171,4.0,429.0,34.44506917103055,89.66953842608805,43634.80263744324,2196.107605763683,4431.67862687428,71.79192682002378,5.796178727960971,2023-04-18 07:11:07.400629
172,4.0,429.0,4.1488239864724195,90.71740984722321,42357.16027110601,2672.588727439073,2272.5378886608387,77.48183973717131,6.1879990884536396,2023-04-18 08:11:07.400629
173,4.0,429.0,15.470901751648045,91.49927721420491,48038.106835019535,2630.0914279495482,3328.188615432294,71.73785168976153,4.513103057555433,2023-04-18 09:11:07.400629
174,4.0,429.0,16.164434689939604,98.81917599074102,47837.163168773914,3189.9974868248437,3156.6642240932556,73.7232061503908,5.187527890981421,2023-04-18 10:11:07.400629
175,4.0,429.0,22.210252980186667,95.07624743867694,41298.14557315803,3274.528299278434,2181.6200479207937,75.95819573074567,8.307069619289125,2023-04-18 11:11:07.400629
176,4.0,429.0,52.67950880983524,97.83121316355782,50400.5736430969,3255.6496998891835,3354.8742714842347,78.83019929615133,8.201685221732777,2023-04-18 12:11:07.400629
177,4.0,429.0,42.14565174317917,89.22909138217568,52207.74645798712,3686.051935919037,4234.144209590415,73.37773325215328,3.3500211143384835,2023-04-18 13:11:07.400629
178,4.0,429.0,2.9533063731298492,90.19191598068647,48020.907869352974,2679.9447198878206,3054.253146137553,78.31209585083656,9.539992455706251,2023-04-18 14:11:07.400629
179,4.0,429.0,27.618338203578105,89.55230660435103,50411.18223515633,3373.12938257359,3470.798025419166,77.92734120730702,1.024429922533662,2023-04-18 15:11:07.400629
180,4.0,429.0,58.36807250801651,87.44864738821535,53827.709286250436,2397.447349093474,2655.13879389863,74.56771601561817,9.732234681016875,2023-04-18 16:11:07.400629
181,4.0,429.0,15.308435132778584,96.21903099334816,41904.22449489673,2431.3815214421847,2198.9385068319684,71.5383218691836,1.6322453418674356,2023-04-18 17:11:07.400629
182,4.0,429.0,43.37520328949432,91.93625771187348,52377.48208422106,3350.0076941135576,2569.301795388424,73.98173727267616,6.963520301918208,2023-04-18 18:11:07.400629
183,4.0,429.0,16.115289150199867,97.05962608805183,49437.49401141871,3772.2680742377715,2706.291275580291,78.75235253528862,1.9727550468728485,2023-04-18 19:11:07.400629
184,4.0,429.0,60.37312355065868,90.77400596119256,46502.11128597141,2734.327642373983,3495.9234813788535,78.77096401559213,8.885900421933718,2023-04-18 20:11:07.400629
185,4.0,429.0,2.9826470308741504,90.58159626091145,49212.07472647622,2342.1482014715807,2843.091490854698,70.6380350773296,4.653874623137581,2023-04-18 21:11:07.400629
186,4.0,429.0,22.379366349962698,97.05224210764241,53739.955383681336,4118.316636691296,3257.150598433765,71.69403191667588,5.285846521969837,2023-04-18 22:11:07.400629
187,4.0,429.0,61.83027084204204,94.83309697366781,44767.93234891497,2739.411605249387,3006.761551350878,74.31329752747874,8.398107882620618,2023-04-18 23:11:07.400629
188,4.0,429.0,5.375791465992884,87.74681745397419,38963.4760632788,3261.401225469741,3742.7999176462654,78.81948298306469,2.3727087546818475,2023-04-19 00:11:07.400629
189,4.0,429.0,2.6801556557558177,92.66903895069458,42638.8812221329,2397.923056137626,3584.2745120814734,74.3014832850279,9.060930997111175,2023-04-19 01:11:07.400629
190,4.0,429.0,54.86321693374076,97.73699840958993,43949.91049109606,4140.471110169769,3327.964703830362,72.20888913500579,1.5597957822243504,2023-04-19 02:11:07.400629
191,4.0,429.0,57.390494584715334,91.20839346498576,39786.36213905295,3903.511553482421,3514.0128138646787,77.97647747248175,9.305022513767389,2023-04-19 03:11:07.400629
192,4.0,429.0,0.2551297265873298,88.8249291341724,50717.33632767515,4101.468820218999,4350.2758137202745,78.92957922952343,3.829478873023687,2023-04-19 04:11:07.400629
193,4.0,429.0,30.849595966071004,89.73834657875055,44941.22081024337,2320.424165076914,3167.6588872874763,75.59944304896506,8.810036426645821,2023-04-19 05:11:07.400629
194,4.0,429.0,4.596910166394884,89.16777568720687,46989.87136073148,4065.0353218908604,3524.816577106678,71.92528658600321,1.7313466990239705,2023-04-19 06:11:07.400629
195,4.0,429.0,41.38172324458241,87.73945888069154,53589.51528150993,3240.0056325275177,3024.5017416959367,75.1075690707601,3.345856672265865,2023-04-19 07:11:07.400629
196,4.0,429.0,26.812029492418315,95.54202573053281,47595.39974080019,4278.319149872773,2636.535541825168,76.92389739665018,5.4072118259380675,2023-04-19 08:11:07.400629
197,4.0,429.0,4.967380624832197,87.71460818700929,50673.963741487045,3714.188949760111,2583.434608439972,75.69503441734633,9.04828455078252,2023-04-19 09:11:07.400629
198,4.0,429.0,64.72741926749045,88.32623271448854,45200.089696845076,3386.6649493019327,3195.2632655066163,74.94335679313645,7.819668147155325,2023-04-19 10:11:07.400629
199,4.0,429.0,59.17357018528635,90.8821737903791,43800.826289656135,3634.5596322022666,4407.934275498445,72.95329209965399,2.0966840024414344,2023-04-19 11:11:07.400629
200,4.0,429.0,10.364513554171305,93.95433622067031,42356.133825296056,4376.389391377101,2667.9959298980557,77.43400099887793,7.618791299232593,2023-04-19 12:11:07.400629
201,4.0,429.0,40.033938296362074,87.7470175127335,49247.07046800918,3283.5993181442354,2909.441483532326,75.2896164071182,2.184404478034136,2023-04-19 13:11:07.400629
202,4.0,429.0,63.28911538079516,97.81484309679377,41562.55096559817,3945.4440165998712,3442.0928750226576,78.27453104045941,1.2217786225015077,2023-04-19 14:11:07.400629
203,4.0,429.0,45.66770569595672,89.37645021913895,53283.25557613452,3087.409156592696,3543.2853417464507,78.42421045053807,8.548819920737682,2023-04-19 15:11:07.400629
204,4.0,429.0,54.979264914420746,93.8851503009504,50910.03849529149,2776.334282723823,2576.419921596587,70.87911774340307,3.1741140464478144,2023-04-19 16:11:07.400629
205,4.0,429.0,44.364959257803804,96.64482350996094,40470.626772926036,3232.522279900964,3199.1319097451624,77.99299741144111,6.111345740171505,2023-04-19 17:11:07.400629
206,4.0,429.0,7.869901386731634,97.49597994889454,40149.06370403685,4309.651675436788,3619.9754189004216,70.56866053969543,8.698074607597377,2023-04-19 18:11:07.400629
207,4.0,429.0,42.12190314963638,89.28034933117405,46197.592993649894,3501.6076463196796,2481.824988889168,70.52019344825202,5.898556305002449,2023-04-19 19:11:07.400629
208,4.0,429.0,38.22785375983001,92.35187212699057,52800.451151248584,3423.798856320773,3800.7548540354214,75.42611434055937,4.511294207227188,2023-04-19 20:11:07.400629
209,4.0,429.0,56.98886308715789,87.80374041563975,42304.464624766064,4240.581010629809,2586.5842750452734,77.05981620347548,6.580961672534431,2023-04-19 21:11:07.400629
210,4.0,429.0,64.89694352233694,92.90324127360707,41286.5018647822,4133.947124852493,3093.322336192538,72.56722496707087,2.137547835198824,2023-04-19 22:11:07.400629
211,4.0,429.0,47.90952711933536,96.81576247895615,53605.03699428267,2502.261878617347,4097.109236208424,71.26864151557845,1.988614708672329,2023-04-19 23:11:07.400629
212,4.0,429.0,61.485998438122934,96.81494933371282,46207.6188777103,2338.29686311195,4100.656161573579,70.70264815620712,8.048664460824455,2023-04-20 00:11:07.400629
213,4.0,429.0,10.70029881256986,95.75994157986148,40309.51582897492,3698.8519625923755,2476.6541630434863,71.12693139095889,9.517560611391481,2023-04-20 01:11:07.400629
214,4.0,429.0,41.17248627963757,94.6742829862037,51983.98653793511,4091.880055452946,3422.2948834826884,77.92841179431602,9.227129758800814,2023-04-20 02:11:07.400629
215,4.0,429.0,57.5722808226032,95.14677499324107,43970.95972912105,2177.4054405889706,4152.254970706572,76.18863177523474,6.617611699929377,2023-04-20 03:11:07.400629
216,4.0,429.0,13.440561271076241,93.35065109663608,40718.70254464796,2828.4698514535116,3528.487176414328,70.87149712338189,9.840805853086758,2023-04-20 04:11:07.400629
217,4.0,429.0,64.43782677057985,89.93072951296851,44590.69975825704,4014.4487691033214,3124.0423886934113,70.02538884389612,6.042821686675318,2023-04-20 05:11:07.400629
218,4.0,429.0,16.79173758869499,88.77476060483349,54202.56785614464,2310.4495892618484,3600.402977521385,71.09683311714544,6.157801986247781,2023-04-20 06:11:07.400629
219,4.0,429.0,6.381070181612848,90.82110536862875,45036.57206995011,2364.0309513634106,3291.431949455236,77.34751553374632,1.9512668440959429,2023-04-20 07:11:07.400629
220,4.0,429.0,52.35581276223461,89.04664030474562,45421.49483892699,3507.353544233385,2830.0759159204313,72.82907605017498,3.733685602443764,2023-04-20 08:11:07.400629
221,4.0,429.0,27.3847341609725,93.35477436964808,41896.99882376721,2484.027217491178,3580.025557516683,73.13434868199955,6.272191406778333,2023-04-20 09:11:07.400629
222,4.0,429.0,4.855582460432987,88.94262105898856,50196.85663155519,4141.639554221021,4409.076200574491,72.27276619264526,3.273105934537557,2023-04-20 10:11:07.400629
223,4.0,429.0,54.49642575025292,95.83046922936276,46210.97950602004,2225.2458854800866,4388.1099330301695,70.65833919730217,4.887029011913747,2023-04-20 11:11:07.400629
224,4.0,429.0,3.692202325557684,90.47198453349677,40523.02744879318,2925.2157949314733,4319.74041562411,75.70291039053157,3.6906196977896353,2023-04-20 12:11:07.400629
225,4.0,429.0,56.129405313778626,98.75527592961748,53255.16960800941,4396.761786941994,2129.681637440777,71.92582550738894,1.4549725269149834,2023-04-20 13:11:07.400629
226,4.0,429.0,12.577172067322074,98.85914219207105,44536.92824503546,3380.462271548675,4189.773673289124,75.23493308593599,1.6209560777651513,2023-04-20 14:11:07.400629
227,4.0,429.0,4.852489874413559,95.86320833911482,43456.16624295003,2171.6533445891646,3148.198319367824,78.13726848110974,6.141700365554088,2023-04-20 15:11:07.400629
228,4.0,429.0,8.53632473927269,92.67874970987212,45660.17106350438,3660.782084883811,2856.6891942445104,73.47142834626939,2.1922342181980956,2023-04-20 16:11:07.400629
229,4.0,429.0,21.66414814161675,97.28149421834898,53319.233691579415,4432.929127881223,3606.6399190412576,72.87583146125074,5.673505801700244,2023-04-20 17:11:07.400629
230,4.0,429.0,58.917934273476526,93.18043804754802,41222.19029325628,2115.51777654493,3094.5368181099293,75.11158979136569,4.107037130358293,2023-04-20 18:11:07.400629
231,4.0,429.0,37.86337206851322,89.45175087345217,53760.13344905054,3150.504540742746,2644.3635455583844,73.00893272883826,3.768618852062481,2023-04-20 19:11:07.400629
232,4.0,429.0,35.109239941396,90.6816392991585,54122.87082361872,3804.0539279508994,3785.6535438648143,78.42765042460435,5.164721330388078,2023-04-20 20:11:07.400629
233,4.0,429.0,57.44394172507149,88.66609879424298,48775.748802999595,2155.3201696968376,4155.095892502204,76.02758826356516,9.55101782748595,2023-04-20 21:11:07.400629
234,4.0,429.0,3.088931763673759,92.6350958393101,48863.806501513915,4416.282380470767,3019.980269078025,77.08336010906528,3.476782629830597,2023-04-20 22:11:07.400629
235,4.0,429.0,51.89806844626935,89.69348194022785,42370.42274986679,2736.848654449427,3313.047359355292,75.5268311773587,9.002509295533805,2023-04-20 23:11:07.400629
236,4.0,429.0,5.049986461896239,98.36794146495033,53234.81158060421,3485.097489901089,4428.61519258236,73.40784643514752,3.532129744520777,2023-04-21 00:11:07.400629
237,4.0,429.0,45.2498187460108,89.43165592766306,42435.93625489161,2899.170561704454,3033.459603880022,77.04701103185951,3.8168368558006285,2023-04-21 01:11:07.400629
238,4.0,429.0,62.78239265913755,93.02353580266129,42058.052242031124,2736.1166328339095,4241.2166937549155,74.81137076130315,3.4196864195458674,2023-04-21 02:11:07.400629
239,4.0,429.0,0.9175965587391677,89.09558940879583,39839.556477562335,4043.93541793005,2482.5354520701812,73.33917604592361,1.7507177375832261,2023-04-21 03:11:07.400629
240,4.0,429.0,37.623798267027354,98.90445957618333,50567.41161703715,2413.1720972524845,2215.357515807409,78.02161950735255,8.188630030138713,2023-04-21 04:11:07.400629
241,4.0,429.0,64.63882965335215,96.68047441404117,45048.00105522069,2394.5208765176744,3918.938295100574,70.82901847532112,7.521727950977789,2023-04-21 05:11:07.400629
242,4.0,429.0,53.31170154611447,90.95167508211588,43153.75811950332,4302.184567446868,3479.394637563609,75.23213230964295,2.191230981379122,2023-04-21 06:11:07.400629
243,4.0,429.0,37.98004566082401,96.23700924757495,52811.61449788412,2670.1911846507287,4364.915860217932,71.63845116329527,4.598819316268492,2023-04-21 07:11:07.400629
244,4.0,429.0,55.42271018422292,87.01615912085168,46599.41017146821,2187.749125657844,4018.810584257082,77.32709483099754,5.718070823307344,2023-04-21 08:11:07.400629
245,4.0,429.0,48.017033264157405,98.68794868761114,49668.641892180225,2602.3296546269203,4209.368230397398,70.46444761193172,5.6231384988255995,2023-04-21 09:11:07.400629
246,4.0,429.0,36.06249614582628,97.82470768839029,46797.87103673969,2937.621524440068,3705.057858055816,70.08823875771998,5.1103495506805565,2023-04-21 10:11:07.400629
247,4.0,429.0,21.74329538038327,90.87627534691039,39740.622930098456,3918.080636504737,3650.5086492644696,73.10105746798348,3.7057848871227606,2023-04-21 11:11:07.400629
248,4.0,429.0,2.4898786462789873,88.25446790450322,40346.22572247091,4002.225780208892,2338.73181423183,73.78412772969256,7.405812537346306,2023-04-21 12:11:07.400629
249,4.0,429.0,47.973599853655024,92.11152663173168,52306.681534431424,3573.3772546612217,2218.4307721261716,75.44958332385136,6.326137489990856,2023-04-21 13:11:07.400629
250,4.0,429.0,58.09570322480571,94.35590152398751,47372.75676282025,2837.17104753085,4232.902439599173,74.89706635892561,5.934512285184852,2023-04-21 14:11:07.400629
251,4.0,429.0,29.875524591658188,95.07033633751948,53943.95745186385,3356.4482052621374,3513.6049530011232,74.65394643269049,2.875011174215836,2023-04-21 15:11:07.400629
252,4.0,429.0,30.339919794751484,94.73661226482163,45111.71409776143,3012.785672579842,2213.465175758702,73.83474336164291,4.527266262748762,2023-04-21 16:11:07.400629
253,4.0,429.0,14.796549189355527,96.95651952358479,43365.57749907845,3889.062854298273,2919.9666008999297,74.24041004449475,8.59452740352821,2023-04-21 17:11:07.400629
254,4.0,429.0,15.986808936307092,97.81316824730442,46048.22111020342,4414.358872911484,3133.7998272801415,74.63762765381693,9.542715741078094,2023-04-21 18:11:07.400629
255,4.0,429.0,39.47649074296881,96.90776485964,40997.75471083753,2341.2731201228653,4007.4535820279116,77.68014337400466,3.478702456244592,2023-04-21 19:11:07.400629
256,4.0,429.0,1.4531569599553689,95.58289868189989,50585.40442963352,3039.8656547993687,3923.0609496060733,76.03353426348895,9.552819688492775,2023-04-21 20:11:07.400629
257,4.0,429.0,15.10928671242544,98.86841339036741,45331.41047586665,4139.524913520032,4319.054187652493,73.56166411339598,2.844269538245631,2023-04-21 21:11:07.400629
258,4.0,429.0,6.397349584699624,87.9395828849924,40239.85460655388,3208.030588907989,3140.3525595459987,75.60322550560383,3.9892414241499328,2023-04-21 22:11:07.400629
259,4.0,429.0,18.14823756181159,87.3604664623889,50324.999255325674,4230.769289762587,2162.5432630624664,72.84127069637098,9.392593545053458,2023-04-21 23:11:07.400629
260,4.0,429.0,35.65162533435244,90.08952961723074,44282.871596198434,3965.068955418189,3498.3527887102346,74.15759681022155,5.069884653350709,2023-04-22 00:11:07.400629
261,4.0,429.0,22.07246000113476,93.65081942528307,45295.26577330047,3026.0035949847233,4205.051499279312,73.9110338352038,3.1632458922827538,2023-04-22 01:11:07.400629
262,4.0,429.0,11.144998354325415,88.71760016554303,39970.10792304966,3825.130983683259,4186.612897460596,77.75060755455056,1.132511845625888,2023-04-22 02:11:07.400629
263,4.0,429.0,8.065712905487317,97.14858186681275,46340.60358865034,3617.0463277992553,2607.572730846894,73.19261606794703,8.73865558277961,2023-04-22 03:11:07.400629
264,4.0,429.0,62.88940822386509,94.72451487322257,51008.71283547729,2892.2423441297974,3415.9954873005127,75.79012278930351,8.992328107053567,2023-04-22 04:11:07.400629
265,4.0,429.0,9.502025250947131,94.15198382837818,49638.247184135136,3786.23204919639,3087.9515559468537,70.69134637941205,3.5602536106347404,2023-04-22 05:11:07.400629
266,4.0,429.0,24.8137483293499,95.73695294184319,53842.19636943104,4271.521962195211,4429.595162521964,76.94410756027783,9.76426332978528,2023-04-22 06:11:07.400629
267,4.0,429.0,32.09397775828175,94.17805318392206,47444.97184072152,3441.409258343923,4252.4548495766,78.94179171733552,3.3854478281882274,2023-04-22 07:11:07.400629
268,4.0,429.0,3.746190695921471,90.39206400584793,44071.65708591589,4144.176124502369,4230.222998580725,73.7913344880758,5.841662215820173,2023-04-22 08:11:07.400629
269,4.0,429.0,64.25468040763757,88.00281963092009,39612.78083216992,3846.6504238443486,2438.6937134515774,72.80464634562298,1.8432341463179167,2023-04-22 09:11:07.400629
270,4.0,429.0,9.852004958222704,94.99665126628163,49874.99641958768,2997.921467956768,2335.3806462958764,78.20324070647467,2.5359588182029413,2023-04-22 10:11:07.400629
271,4.0,429.0,15.131450794734574,88.76282157639345,39135.6574590602,2456.3607349134554,2455.3284477588695,70.39811640480171,3.6408407716183957,2023-04-22 11:11:07.400629
272,4.0,429.0,14.912840215285666,92.85282885145574,43078.91000656744,2490.0973047246016,2772.417353683717,72.92496716120651,1.0768629997331929,2023-04-22 12:11:07.400629
273,4.0,429.0,8.430864404758472,95.76320202667281,48990.47252501924,2582.356355462717,2295.532394560096,74.12575042821855,7.140347872265776,2023-04-22 13:11:07.400629
274,4.0,429.0,37.39302383182597,96.51262130929712,41435.74479377555,4428.368355389707,4201.756655758114,72.00290756258653,4.484865605519245,2023-04-22 14:11:07.400629
275,4.0,429.0,25.057440181578215,87.96104861981061,47651.50237146946,3748.1449190629537,2188.4980596893856,72.81152325435988,3.342190438262034,2023-04-22 15:11:07.400629
276,4.0,429.0,35.19202253889052,96.32146178591555,43452.72503160928,2569.2736358964567,3074.172431969132,71.04292719096189,5.616283344002467,2023-04-22 16:11:07.400629
277,4.0,429.0,14.197033788586955,88.68633798090296,47357.23693166175,4377.501826889627,2243.59953922377,75.0147249606255,5.364409468135947,2023-04-22 17:11:07.400629
278,4.0,429.0,54.525527636697866,96.42642241669878,40022.71467763043,2823.302366416519,3253.9296826849068,78.8938424722011,9.042595228757191,2023-04-22 18:11:07.400629
279,4.0,429.0,63.4435314370898,98.9757280682353,40540.86479453272,2564.584126460284,3707.6134613687286,78.58496496548881,8.229031967434167,2023-04-22 19:11:07.400629
280,4.0,429.0,52.50155284931643,90.25676897431775,45060.38870754598,2671.945583092759,2926.483499914043,73.6909787852533,2.5222911651405138,2023-04-22 20:11:07.400629
281,4.0,429.0,24.81088446815555,95.71778282981897,39621.156492680224,3822.1573696575165,2442.7985204571046,73.64205576416359,9.974050475870744,2023-04-22 21:11:07.400629
282,4.0,429.0,35.773914431952036,94.87460638646897,47935.79615034849,4078.684912539154,2344.916697957238,75.05814734126767,1.1553364892604334,2023-04-22 22:11:07.400629
283,4.0,429.0,10.067203781234298,91.15426846921385,51095.62375040439,3719.545678249199,2473.4267167448706,72.60893957298232,9.410555988055112,2023-04-22 23:11:07.400629
284,4.0,429.0,44.55576738419477,89.70274708157174,50784.28914577191,4240.744659186776,2557.1456092362396,72.73774871707951,6.820961639254244,2023-04-23 00:11:07.400629
285,4.0,429.0,30.105104543929677,89.13008265550899,52681.6009852002,3399.9400558139023,2695.233646681404,74.2123493603601,3.3534329036386157,2023-04-23 01:11:07.400629
286,4.0,429.0,43.21757640109064,96.4921825268665,46370.86870799435,2934.2858047813465,3476.081358172625,72.02024733633473,9.916602744193732,2023-04-23 02:11:07.400629
287,4.0,429.0,48.74333223387278,98.59011882956031,42492.523573375525,2691.1359705017785,4390.108731829936,74.62543155204818,2.9803466528950198,2023-04-23 03:11:07.400629
288,4.0,429.0,50.354711658487524,97.20969758059529,41139.54515594911,2838.301969281002,2844.4975721294895,70.66579628876141,2.2291372146472344,2023-04-23 04:11:07.400629
289,4.0,429.0,62.47220089641074,95.83239174882253,52658.315811716144,3908.1714751563213,3913.1838610050836,76.80573844495775,4.978793452528244,2023-04-23 05:11:07.400629
290,4.0,429.0,39.52820872800665,87.50781700066898,41546.34745263468,3317.6211965402135,2401.8631280756426,70.51397953247552,9.605460058993827,2023-04-23 06:11:07.400629
291,4.0,429.0,24.243996263768405,93.73183986329889,44175.84220582435,4444.520866560737,3909.2965245609826,75.5139396878077,6.679968224565493,2023-04-23 07:11:07.400629
292,4.0,429.0,57.06639878317634,93.14301989367947,39317.29009954326,2123.8152108110667,2798.716070372109,71.74769749595261,4.508964219420492,2023-04-23 08:11:07.400629
293,4.0,429.0,64.88698190000288,93.0642050181819,42698.016879947034,3534.527233969945,4122.6265165596815,75.52382818402573,7.659985514933188,2023-04-23 09:11:07.400629
294,4.0,429.0,44.580158745358574,90.35964510197022,40326.97465732923,3755.109090426188,2444.8347863858367,71.95815583052708,3.0386118552946,2023-04-23 10:11:07.400629
295,4.0,429.0,47.01105925683373,89.60110048665038,47742.05735638852,4175.781812669851,3331.912160262953,70.7312114751073,6.162959861766113,2023-04-23 11:11:07.400629
296,4.0,429.0,38.57659480643326,93.76942765224742,43177.71126688742,2409.6475554630006,4292.663123574508,73.91755865702739,3.9252122693814435,2023-04-23 12:11:07.400629
297,4.0,429.0,14.732688851364205,97.40116549101863,41464.75477587896,4037.6559985151634,2441.408799128485,71.05318583024949,1.0503183873739632,2023-04-23 13:11:07.400629
298,4.0,429.0,59.54779261952987,94.59398778611823,48151.3321292341,2493.028505979819,2812.6424106985646,73.56907744603662,5.6535250439882745,2023-04-23 14:11:07.400629
299,4.0,429.0,12.94295209651619,96.30827998642528,48708.52026634604,4269.416931452068,2622.203941183332,78.12049237477584,6.8384684339619906,2023-04-23 15:11:07.400629
300,4.0,429.0,31.52387728354165,95.18429988327335,39929.370095689235,2416.6979381217425,4404.506672699138,77.68030809083491,4.54895144602577,2023-04-23 16:11:07.400629
301,4.0,429.0,8.49424225974377,91.03581742303574,41730.327031457266,3860.3724320247557,2791.530135204242,72.31276502464083,3.0530932352062927,2023-04-23 17:11:07.400629
302,4.0,429.0,20.095238681708814,96.99691407862653,52972.40134320821,3644.5854760833026,4279.2705077747805,75.72291562967716,9.666659089455544,2023-04-23 18:11:07.400629
303,4.0,429.0,55.924155066764484,93.01900618710847,44122.2994204611,3978.183360145141,4432.042902200506,76.3347231394245,3.4229118741369873,2023-04-23 19:11:07.400629
304,4.0,429.0,58.72847274197543,93.69038854295309,40517.26485929137,2935.0783026435747,2592.0147866974626,70.14895556810141,6.342324207552512,2023-04-23 20:11:07.400629
305,4.0,429.0,35.158288597773186,91.68528778499909,44724.14882721459,3658.1218014988344,2768.6093636974247,77.77010607878852,9.329142278937143,2023-04-23 21:11:07.400629
306,4.0,429.0,17.56960810117475,90.72645061285952,46285.849140859216,3327.851720365009,2772.449696590851,76.22063684965278,3.2157455933824246,2023-04-23 22:11:07.400629
307,4.0,429.0,57.57834518965979,92.16571940246492,51732.50597106022,3873.7412203146655,3024.543665347468,73.53944227313502,3.270233097644035,2023-04-23 23:11:07.400629
308,4.0,429.0,3.626714528053085,97.79869756868747,47599.15299588348,4243.511382663125,2650.3850098736543,73.84626099529362,1.7385178143036262,2023-04-24 00:11:07.400629
309,4.0,429.0,44.6922207224625,87.22852841503786,41407.75640043341,2786.290801954477,3061.0251885820135,74.0615236982505,2.8783851198037755,2023-04-24 01:11:07.400629
310,4.0,429.0,48.08727593215924,88.19897214182008,40632.81976369908,2387.56362204565,3146.86805148249,78.49792427291638,1.2794972515142926,2023-04-24 02:11:07.400629
311,4.0,429.0,4.061637011867406,96.315493628453,50065.74544529593,3547.9396815264163,2360.356180629222,72.91765876886501,9.870536147867208,2023-04-24 03:11:07.400629
312,4.0,429.0,7.331590822784764,97.70833091647363,42960.94648721787,2797.696717011764,2855.3080923351863,73.04541231356339,7.475821348776964,2023-04-24 04:11:07.400629
313,4.0,429.0,61.571879770707696,98.31378069911133,52332.40040359503,4448.9006672620235,3393.4273187229483,70.48957695217884,7.776775085283887,2023-04-24 05:11:07.400629
314,4.0,429.0,17.363840915442776,93.75904422567133,45270.230269536856,4334.720983156312,3651.4690529045974,71.90390519369383,4.208946847541892,2023-04-24 06:11:07.400629
315,4.0,429.0,60.74432336524661,88.37855418777227,53453.093001206274,2341.066817500192,3185.9672170707568,71.46375055175743,8.002237439598858,2023-04-24 07:11:07.400629
316,4.0,429.0,9.277658968362102,95.37498963537544,53907.65124815277,3814.911812127648,2170.9635113479526,75.2717130522523,1.2546875364891577,2023-04-24 08:11:07.400629
317,4.0,429.0,20.187228014505205,94.6501942268592,45278.4577082135,2262.237615247154,3280.0703507972275,78.89896655610629,8.397845912789233,2023-04-24 09:11:07.400629
318,4.0,429.0,51.32211768835954,96.62064585965729,43116.802754999044,3902.0571725564473,4030.3168101933743,78.58178740694291,9.085822369874501,2023-04-24 10:11:07.400629
319,4.0,429.0,31.251794611990558,87.45899901578393,49002.264528800515,4344.7066374127935,2695.997121237476,73.07074314902329,3.731135154375529,2023-04-24 11:11:07.400629
320,4.0,429.0,49.49876909379353,87.46439246885824,46378.59129827446,3316.540656340814,4364.946535897721,77.5945065451386,7.5017569184955795,2023-04-24 12:11:07.400629
321,4.0,429.0,56.96169022665973,93.69358759680946,50560.62192167622,2295.730170034833,4413.47098813272,78.74012285949547,9.513560976750167,2023-04-24 13:11:07.400629
322,4.0,429.0,27.362411045499677,97.60510374035195,52878.562346252445,2461.391950175134,4052.3557706078286,70.87916837529454,5.529501406258745,2023-04-24 14:11:07.400629
323,4.0,429.0,40.41936646704984,91.81813221458798,50259.149222818065,2738.9239344919993,3979.6529191141562,72.31553648750612,1.3374209014345921,2023-04-24 15:11:07.400629
324,4.0,429.0,13.88686029358492,94.37150932093274,49498.58519968891,3002.542566264856,2944.4141601590413,70.46547581196295,1.7535789716165753,2023-04-24 16:11:07.400629
325,4.0,429.0,26.311729411426622,94.35129899901006,48406.96661630642,2607.704460612164,3311.9212078743803,72.04912842332983,2.3049964796589575,2023-04-24 17:11:07.400629
326,4.0,429.0,7.189871133380107,94.47213292230516,54277.51469980382,3621.641195535706,3601.2524835156873,71.1385271883891,4.723777698537155,2023-04-24 18:11:07.400629
327,4.0,429.0,48.699577527546396,94.90621831629124,38862.931934989974,3844.3671100207584,3868.718259385147,70.42425516647748,8.450841143619026,2023-04-24 19:11:07.400629
328,4.0,429.0,40.33445190252205,94.76486563488629,38955.76573702459,4058.399566228559,3585.48547110403,74.54673478909943,7.410225530798016,2023-04-24 20:11:07.400629
329,4.0,429.0,32.567509759951854,94.41455333064354,53505.24095543776,4338.579223595663,2587.2314646966406,74.74908680403344,4.656015749254122,2023-04-24 21:11:07.400629
330,4.0,429.0,3.984642421217845,98.06321593640135,44552.411101794,2618.7514053680943,3698.498430952828,72.01316518627198,4.5429396148761665,2023-04-24 22:11:07.400629
331,4.0,429.0,23.944362648037778,94.53095023502661,39206.81662889115,3716.5334952019107,2638.3138395969067,71.82845878509835,5.197964545571503,2023-04-24 23:11:07.400629
332,4.0,429.0,52.62731938340565,98.81734966415561,46621.579381052965,3458.067402493657,3016.7154306764087,77.0931341013485,5.873018285571717,2023-04-25 00:11:07.400629
